ID,PROMO_ID,MCC_GROUP,MERCHANT_CATEGORY,RELIGION,GENDER,SEGMENTATION,TOTAL_ASSETS,ACCOUNT_AGE,TRANSACTION_TIME,START_DATE,END_DATE,UPDATE_BY,UPDATED_TIME,CREATED_BY,CREATED_TIME
-BB9-Kw6fmvP4Ah_kMfOz,PROMO_00106,DECATHLON,E-Commerce,Buddha,F,Working Professionals,1,4,WEEKDAY - TRAVELING TIME,10/04/25,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
yekaDh1wa5T1bVU3kiH_2,PROMO_00107,GRAPARI,Others/Miscellaneous,Buddha,M,Emerging Wealth,5,1,WEEKDAY - RESTING TIME,23/06/25,01/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Bi0mi61rfZoxdafGxcYRE,PROMO_00108,DAYTRANS,Lifestyle,Buddha,M,Emerging Wealth,1,1,WEEKDAY - WORKING TIME,22/01/25,07/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
GIwZS2rM9okfCGdz31YJ2,PROMO_00109,DECATHLON,Lifestyle,Catholic,F,Wealthy Achievers,1,4,WEEKDAY - RESTING TIME,14/05/25,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HnD8fI55gLQIaQovaZzpo,PROMO_00110,GRAPARI,Food & Beverage,Buddha,F,Wealthy Achievers,4,2,WEEKDAY - WORKING TIME,28/04/25,16/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
mwW4BFStADMQVSamjNmdW,PROMO_00111,SUPERINDO,Food & Beverage,Hindu,M,Emerging Wealth,5,3,WEEKDAY - RESTING TIME,18/01/25,18/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
hwLEYak5065RTYzdEC21k,PROMO_00112,IBOX,E-Commerce,Islam,M,Working Professionals,4,1,WEEKDAY - RESTING TIME,24/12/24,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ca-7YPRE6FOAo3_QE6AjP,PROMO_00113,SUPERINDO,Others/Miscellaneous,Hindu,M,Mature High Networth,1,4,WEEKEND - WEEKEND,29/06/25,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
EUR5A2Lf62F5BJZlbFxKu,PROMO_00114,ERAFONE,Others/Miscellaneous,Hindu,M,All Segment,2,3,WEEKDAY - RESTING TIME,17/11/24,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
g3KpOczaICB3UxeX-viHS,PROMO_00115,GERAI IM3,Lifestyle,Christian,F,All Segment,4,1,WEEKDAY - WORKING TIME,07/12/24,03/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
zcrxp1GzGGBHLw-qSBUAw,PROMO_00116,GERAI IM3,Others/Miscellaneous,Christian,M,Minimal,2,3,WEEKDAY - WORKING TIME,06/01/25,08/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
6IvYi9yUxpKaug1RnQPj-,PROMO_00117,IBOX,Gadget & Electronics,Others,F,Working Professionals,3,4,WEEKEND - WEEKEND,12/04/25,29/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
boB9hyNcc9FjgnUQAEMxk,PROMO_00118,IKEA,Food & Beverage,Islam,F,Wealthy Achievers,5,3,WEEKDAY - WORKING TIME,13/02/25,24/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cM5u4O2UGhf3BD0Ceqzb5,PROMO_00119,DAYTRANS,Telco,Konghucu,M,Emerging Wealth,1,3,WEEKDAY - RESTING TIME,06/03/25,15/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
xgU6NNAKvySkvvqteX2Vp,PROMO_00120,IKEA,Others/Miscellaneous,Islam,M,All Segment,1,3,WEEKDAY - RESTING TIME,04/01/25,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
itHe91uFoLJ0yXHcyI3qU,PROMO_00121,DAYTRANS,Telco,Konghucu,F,Young Gen & Early Jobber,3,3,WEEKEND - WEEKEND,03/11/24,09/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DRXp_fXEphi1mWYTczOzh,PROMO_00122,BARAYA,Others/Miscellaneous,Christian,M,Young Gen & Early Jobber,2,1,WEEKDAY - TRAVELING TIME,29/04/25,08/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
OA9u1GGuFvdJHJ4WOK7xJ,PROMO_00123,ERAFONE,Lifestyle,Hindu,M,Young Gen & Early Jobber,1,2,WEEKEND - WEEKEND,02/11/24,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
NS8nMtXl3MUp8rgzPlUSj,PROMO_00124,SUPERINDO,Health & Beauty,Islam,F,Mature High Networth,2,2,WEEKDAY - RESTING TIME,09/06/25,12/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
kF41zDnOxYum4t1nduCYN,PROMO_00125,GERAI IM3,Food & Beverage,Buddha,F,Silver Ager,5,2,WEEKEND - WEEKEND,08/04/25,05/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
gYxpN-Q6zfD2slQ1fHxVH,PROMO_00126,GRAPARI,Telco,Konghucu,M,Minimal,4,3,WEEKEND - WEEKEND,13/01/25,03/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lZJRcX_7QCf0GnRqWh-WH,PROMO_00127,INDOMARET,Health & Beauty,Others,F,Minimal,1,3,WEEKDAY - TRAVELING TIME,02/11/24,06/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cNqE23R6gb7ri76xNoUVL,PROMO_00128,ALFAMART,Gadget & Electronics,Konghucu,M,Working Professionals,2,5,WEEKEND - WEEKEND,16/01/25,18/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
LFx9kXjQP719ywd-RYHXV,PROMO_00129,INDOMARET,Lifestyle,Konghucu,F,Mature High Networth,2,1,WEEKDAY - TRAVELING TIME,02/01/25,04/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
ghLS6N4OHEdOz3mYs58So,PROMO_00130,SUPERINDO,Lifestyle,Islam,M,Young Gen & Early Jobber,2,4,WEEKDAY - WORKING TIME,23/02/25,08/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
AcufJXxfZaCfUQhYhqlDp,PROMO_00131,DECATHLON,Food & Beverage,Buddha,M,Working Professionals,2,3,WEEKDAY - WORKING TIME,21/03/25,01/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
JarN-a4pBimz_kK4oDyho,PROMO_00132,SUPERINDO,Lifestyle,Catholic,F,Minimal,5,5,WEEKDAY - TRAVELING TIME,26/11/24,14/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
a1MA5-q8UcLxnATRWgJN9,PROMO_00133,DECATHLON,Gadget & Electronics,Buddha,M,Silver Ager,4,1,WEEKDAY - TRAVELING TIME,11/06/25,09/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Ke-D41rN1ShB32OEdx4rt,PROMO_00134,DAYTRANS,Travel & Transportation,Others,M,Silver Ager,1,3,WEEKDAY - RESTING TIME,12/01/25,01/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
h1EExY623V1hLY4ALriL8,PROMO_00135,IKEA,E-Commerce,Hindu,M,All Segment,3,4,WEEKDAY - WORKING TIME,18/11/24,19/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Jvn7aaXNAcbz-_5uM2HET,PROMO_00136,INDOMARET,Health & Beauty,Islam,M,Young Gen & Early Jobber,1,4,WEEKEND - WEEKEND,30/11/24,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
vNZ7C-Iwze862KyMpWcDp,PROMO_00137,DAYTRANS,Others/Miscellaneous,Others,M,Mature High Networth,2,2,WEEKDAY - RESTING TIME,30/03/25,27/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8OYx1Mhp6JaTrpeBMJ4-2,PROMO_00138,DAYTRANS,Telco,Christian,M,Silver Ager,3,1,WEEKDAY - TRAVELING TIME,04/02/25,22/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
QwkcGUm4JE4OZh_rN1wqy,PROMO_00139,IKEA,Telco,Hindu,F,Wealthy Achievers,3,2,WEEKDAY - TRAVELING TIME,16/03/25,11/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
vM4HojRf4p7TZvRpvTfKu,PROMO_00140,GRAPARI,Travel & Transportation,Konghucu,F,Working Professionals,3,4,WEEKDAY - WORKING TIME,28/02/25,05/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-oJVs9GkIVUzWCD-pnIFQ,PROMO_00141,GERAI IM3,Gadget & Electronics,Hindu,M,Working Professionals,2,2,WEEKDAY - RESTING TIME,03/05/25,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
RLpR5rh36jxqtbTx9vzke,PROMO_00142,IBOX,Travel & Transportation,Christian,M,Silver Ager,2,2,WEEKEND - WEEKEND,26/06/25,14/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
fkV9dLXGsdENEJC2v-XId,PROMO_00143,GERAI IM3,Food & Beverage,Islam,M,Young Gen & Early Jobber,3,5,WEEKEND - WEEKEND,04/06/25,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
nyMXqF-S1WKg__kk40WLn,PROMO_00144,ALFAMART,Food & Beverage,Others,M,Mature High Networth,5,4,WEEKDAY - TRAVELING TIME,28/12/24,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
LsUWG7AYVzL86G6Vw0iIE,PROMO_00145,DECATHLON,Travel & Transportation,Islam,F,Minimal,2,3,WEEKDAY - TRAVELING TIME,16/02/25,30/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Aq2HBVfx7BxLHtjPSPY6v,PROMO_00146,INDOMARET,E-Commerce,Catholic,M,Silver Ager,2,5,WEEKDAY - WORKING TIME,18/06/25,03/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
_t7xr0jzHRa90it102Jli,PROMO_00147,DECATHLON,Others/Miscellaneous,Christian,M,Minimal,3,4,WEEKDAY - RESTING TIME,13/11/24,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
npozMIk5rZ3ckXulvZrvX,PROMO_00148,GERAI IM3,Health & Beauty,Others,M,Minimal,2,3,WEEKDAY - RESTING TIME,13/06/25,06/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
YL9Gssik6mOYgfhgjx8h_,PROMO_00149,IBOX,E-Commerce,Konghucu,M,Silver Ager,1,1,WEEKDAY - WORKING TIME,30/06/25,19/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
F24GZHC8CiKBubDosGymU,PROMO_00150,DECATHLON,Travel & Transportation,Hindu,M,Mature High Networth,2,1,WEEKDAY - TRAVELING TIME,14/02/25,07/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
N7idGD4V3Qv1ves9WkvPU,PROMO_00151,BARAYA,Travel & Transportation,Others,M,Minimal,2,4,WEEKDAY - TRAVELING TIME,28/04/25,25/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
l4SECrqy-jKqRUHmv-w_L,PROMO_00152,INDOMARET,Telco,Catholic,F,Silver Ager,2,3,WEEKDAY - TRAVELING TIME,09/06/25,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
U730b_wx3O5m4PKLufsRw,PROMO_00153,IBOX,E-Commerce,Islam,M,Silver Ager,1,3,WEEKDAY - RESTING TIME,30/12/24,24/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
W3JSH_L_ItNuycLwvHZMg,PROMO_00154,DAYTRANS,Health & Beauty,Hindu,F,Silver Ager,1,2,WEEKDAY - RESTING TIME,07/01/25,17/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
i75w5U_bMt-x0INE7QMIt,PROMO_00155,SUPERINDO,E-Commerce,Buddha,F,Young Gen & Early Jobber,1,3,WEEKDAY - TRAVELING TIME,11/11/24,20/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
BomaMZrAnHVqYAAnc-CBc,PROMO_00156,GRAPARI,Health & Beauty,Buddha,M,Minimal,1,2,WEEKDAY - TRAVELING TIME,04/02/25,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
tYk1J4tbJ1J1mwOhyXAwP,PROMO_00157,ALFAMART,Food & Beverage,Christian,M,Silver Ager,2,3,WEEKDAY - TRAVELING TIME,26/05/25,21/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Dlenz4DS0ZWfDtGe_TxMq,PROMO_00158,IBOX,Travel & Transportation,Christian,M,All Segment,2,1,WEEKDAY - TRAVELING TIME,19/06/25,10/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
BvGrOw8EcVWz5D2sVDZa1,PROMO_00159,GERAI IM3,Food & Beverage,Hindu,M,Mature High Networth,4,1,WEEKDAY - RESTING TIME,27/06/25,05/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8Vh33MV6kj0F4q_uPzbF1,PROMO_00160,SUPERINDO,Gadget & Electronics,Islam,M,Emerging Wealth,5,5,WEEKDAY - RESTING TIME,21/11/24,28/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
-lTK741Kbf385pSyiuXZ7,PROMO_00161,GERAI IM3,Food & Beverage,Others,M,All Segment,5,1,WEEKDAY - TRAVELING TIME,16/06/25,25/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
8zm-lrY57Xt5ztV0ZctCF,PROMO_00162,INDOMARET,Others/Miscellaneous,Others,F,Mature High Networth,2,4,WEEKDAY - WORKING TIME,22/12/24,07/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
GlZebF_s3PWmLGC4GqU3W,PROMO_00163,DECATHLON,Health & Beauty,Christian,F,Emerging Wealth,5,3,WEEKDAY - TRAVELING TIME,10/11/24,01/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
GG2Bs1gpS4jMOco5eVX7h,PROMO_00164,IBOX,Gadget & Electronics,Islam,M,Silver Ager,2,2,WEEKDAY - WORKING TIME,12/11/24,02/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
uTpRyzuvh7d8w_6KShEdu,PROMO_00165,DECATHLON,Gadget & Electronics,Buddha,F,Young Gen & Early Jobber,3,4,WEEKDAY - RESTING TIME,29/01/25,30/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
gPOU2mEQn2xaKZrfPzRvQ,PROMO_00166,GERAI IM3,Gadget & Electronics,Buddha,M,Mature High Networth,2,3,WEEKEND - WEEKEND,27/02/25,19/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
JlrckvvjyK5imzMCt5sWW,PROMO_00167,IKEA,Lifestyle,Islam,M,Mature High Networth,3,4,WEEKDAY - RESTING TIME,18/12/24,04/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HAedpGv_Fmk7AUqkD_uyU,PROMO_00168,ERAFONE,Health & Beauty,Hindu,F,Emerging Wealth,1,1,WEEKDAY - RESTING TIME,30/12/24,19/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
niblRuDunI5aa1kXfcnlE,PROMO_00169,SUPERINDO,Gadget & Electronics,Islam,F,Working Professionals,5,4,WEEKDAY - TRAVELING TIME,25/03/25,25/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
sb_8R5RQJlYNyndVEHGOP,PROMO_00170,BARAYA,Telco,Catholic,F,Minimal,4,4,WEEKDAY - TRAVELING TIME,04/02/25,03/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
wFLEeRQrGejFON4aR-bX7,PROMO_00171,SUPERINDO,Telco,Buddha,F,Mature High Networth,5,5,WEEKEND - WEEKEND,23/12/24,27/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
JY0Up3qFrcHjSVHOBVD1X,PROMO_00172,GERAI IM3,Health & Beauty,Hindu,M,All Segment,1,4,WEEKDAY - WORKING TIME,18/12/24,29/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2havLSm_tUKuY2AOGjEaW,PROMO_00173,GERAI IM3,Health & Beauty,Catholic,F,Young Gen & Early Jobber,2,4,WEEKDAY - RESTING TIME,24/02/25,06/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
i_n7MFEAJEwffdz1IS6_u,PROMO_00174,ALFAMART,E-Commerce,Others,F,Minimal,3,4,WEEKDAY - RESTING TIME,25/03/25,31/07/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
M_qr1lUAXfNb_GHhbBZLv,PROMO_00175,IKEA,Others/Miscellaneous,Buddha,F,Emerging Wealth,2,5,WEEKDAY - RESTING TIME,30/11/24,07/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
rxOIRU5HUreJW52TddoY3,PROMO_00176,BARAYA,Health & Beauty,Others,M,Minimal,2,1,WEEKDAY - RESTING TIME,10/03/25,20/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FKbGYa1h1qyOACw7C175z,PROMO_00177,GRAPARI,Travel & Transportation,Buddha,F,Emerging Wealth,5,2,WEEKDAY - WORKING TIME,14/12/24,23/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FbJ5fkvn4wAy6aVx9AdkH,PROMO_00178,ALFAMART,Lifestyle,Buddha,M,Minimal,3,3,WEEKDAY - TRAVELING TIME,29/12/24,13/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
M_RBSKtmveFDh1QC3XmWU,PROMO_00179,INDOMARET,Telco,Others,M,Mature High Networth,4,1,WEEKEND - WEEKEND,27/12/24,16/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
h0xnYCp4fpyUdDLhnY0Ik,PROMO_00180,BARAYA,Food & Beverage,Islam,M,Young Gen & Early Jobber,1,3,WEEKDAY - WORKING TIME,29/05/25,06/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Yhj-zce3OGKW1j4Li7ZAk,PROMO_00181,IBOX,Telco,Buddha,F,Young Gen & Early Jobber,4,3,WEEKDAY - RESTING TIME,02/12/24,25/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
G7dwzNJWiRSwEaiXUJk5N,PROMO_00182,ERAFONE,Gadget & Electronics,Christian,F,Emerging Wealth,4,2,WEEKDAY - WORKING TIME,13/02/25,24/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
jSicK9vNIa4Tp3Pyu7SbD,PROMO_00183,ALFAMART,Food & Beverage,Konghucu,M,Emerging Wealth,2,3,WEEKDAY - WORKING TIME,05/03/25,28/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
dyuYm4Jsybv5vZyvY2Qln,PROMO_00184,ERAFONE,Gadget & Electronics,Buddha,M,All Segment,5,3,WEEKDAY - WORKING TIME,01/12/24,08/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
DktbaEr51DP51ChhpwzvK,PROMO_00185,IKEA,Gadget & Electronics,Christian,M,Silver Ager,3,5,WEEKDAY - RESTING TIME,16/02/25,22/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Wz0XfkFcWc2Q6Wccbkei8,PROMO_00186,INDOMARET,Telco,Islam,M,Working Professionals,5,4,WEEKEND - WEEKEND,06/12/24,23/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
k6X1KjwduZ8AX71ATLY35,PROMO_00187,INDOMARET,Gadget & Electronics,Hindu,F,Mature High Networth,3,3,WEEKDAY - RESTING TIME,03/04/25,27/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
QrdWN3sOH4ftP6gx2cTYJ,PROMO_00188,GRAPARI,Gadget & Electronics,Hindu,F,All Segment,4,5,WEEKDAY - RESTING TIME,13/06/25,07/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HuCqbs8mA1IvaNBagnzUx,PROMO_00189,INDOMARET,Telco,Others,F,Silver Ager,4,1,WEEKEND - WEEKEND,29/03/25,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
cK5mKLzOM9wvTjlJBowm1,PROMO_00190,GERAI IM3,Health & Beauty,Buddha,M,Emerging Wealth,4,3,WEEKEND - WEEKEND,15/02/25,06/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
FAoBDRMGldgOsOwAJJXmD,PROMO_00191,SUPERINDO,Others/Miscellaneous,Catholic,F,Minimal,3,2,WEEKDAY - WORKING TIME,08/05/25,09/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
HS0CZFC9XnpdqAhwMrdim,PROMO_00192,SUPERINDO,Gadget & Electronics,Catholic,F,Wealthy Achievers,1,3,WEEKDAY - RESTING TIME,20/06/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
vs2MHYRH9F3kB3dV2IPlV,PROMO_00193,DECATHLON,Others/Miscellaneous,Islam,F,Silver Ager,5,1,WEEKDAY - WORKING TIME,28/04/25,12/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Mv1WfenVtMg0UgI0lml1j,PROMO_00194,GRAPARI,Travel & Transportation,Catholic,F,Young Gen & Early Jobber,5,5,WEEKDAY - RESTING TIME,21/03/25,26/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
OuYmfpJ4XBR7gBQIqFh5t,PROMO_00195,GERAI IM3,Food & Beverage,Hindu,F,All Segment,4,1,WEEKDAY - TRAVELING TIME,17/11/24,21/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
lMeA2ld3kZbJYATKMtmx7,PROMO_00196,SUPERINDO,Health & Beauty,Catholic,F,All Segment,4,3,WEEKDAY - RESTING TIME,18/04/25,10/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
RhGR9lLjZd2vWIv25BjAz,PROMO_00197,IBOX,Food & Beverage,Others,M,Silver Ager,5,2,WEEKDAY - RESTING TIME,28/02/25,06/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
JiH8bhCwRsRPyjW5T7wVp,PROMO_00198,GERAI IM3,Lifestyle,Others,F,Minimal,3,3,WEEKDAY - WORKING TIME,18/05/25,24/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
g4d9IfN71exNLZ_ZiopKK,PROMO_00199,IKEA,Health & Beauty,Others,M,Emerging Wealth,2,1,WEEKDAY - WORKING TIME,25/01/25,10/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
4cxWNUe3W4_W26I4XlXey,PROMO_00200,DAYTRANS,Food & Beverage,Catholic,M,Young Gen & Early Jobber,4,5,WEEKDAY - WORKING TIME,18/01/25,14/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2IH1QZT-_7TmxBsU1TwaP,PROMO_00201,ERAFONE,Lifestyle,Catholic,F,Silver Ager,1,3,WEEKDAY - WORKING TIME,23/03/25,02/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
2U-Dxq07zWoOoZBK5j_Lq,PROMO_00202,GERAI IM3,Travel & Transportation,Konghucu,F,Silver Ager,3,1,WEEKDAY - WORKING TIME,24/11/24,16/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
z7NPIeNFbV0BHDVu2A7IX,PROMO_00203,ERAFONE,E-Commerce,Islam,M,Wealthy Achievers,1,4,WEEKDAY - RESTING TIME,13/01/25,07/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
XavjNFm8OtPV0SY9o7jPR,PROMO_00204,IBOX,Telco,Buddha,M,All Segment,5,2,WEEKDAY - WORKING TIME,15/01/25,04/12/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
EXTqVQ_EBzgPEns3D1Zpc,PROMO_00205,DAYTRANS,Gadget & Electronics,Buddha,M,Wealthy Achievers,2,5,WEEKEND - WEEKEND,29/05/25,17/11/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
0fZ2iiLXEV9PlT4mUTS6S,PROMO_00206,DECATHLON,Health & Beauty,Buddha,F,Emerging Wealth,1,2,WEEKDAY - RESTING TIME,04/12/24,05/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
t9a0ZDqKb-d-Y2IoxeKRu,PROMO_00207,DECATHLON,Food & Beverage,Christian,F,Working Professionals,4,5,WEEKDAY - RESTING TIME,16/04/25,10/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Tnn6ea4u5uCEyML7lfV0z,PROMO_00208,BARAYA,Food & Beverage,Konghucu,F,Young Gen & Early Jobber,1,3,WEEKDAY - RESTING TIME,03/05/25,19/10/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
Xv45j7Odg5NtUFwWdY06W,PROMO_00209,GRAPARI,Gadget & Electronics,Catholic,F,Wealthy Achievers,5,4,WEEKDAY - WORKING TIME,03/01/25,20/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
R2ueoa524bkuj4VT5TCv1,PROMO_00210,GERAI IM3,Gadget & Electronics,Hindu,F,All Segment,1,3,WEEKDAY - WORKING TIME,27/12/24,29/09/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
o_4dY3zUmPqESIzlwGqne,PROMO_00211,GRAPARI,E-Commerce,Others,F,Wealthy Achievers,4,1,WEEKDAY - RESTING TIME,28/01/25,15/08/25,Camdun,2024-10-25 21:41:06 ,Camdun,2024-10-25 21:41:06 
